reep_id,key_wikidata,name,alias
reep_p6f53ad97,Q66584134,Hiang'a Mbock,Hianga'a Mbock
reep_t17bb3038,Q192597,Hibernian F.C.,Hibernian
reep_t17bb3038,Q192597,Hibernian F.C.,Hibernian Football Club
reep_td6e548ab,Q936187,Hibernians F.C.,Hibernians
reep_p26f060a6,Q30274614,Hicham Mahou,H. Mahou
reep_p784d0066,Q5908036,Hicham Mlaab,Hicham M'Laab
reep_pc54b62db,Q88464504,Hierman Barkoŭski,German Barkovskiy
reep_pc54b62db,Q88464504,Hierman Barkoŭski,Барковский Герман Анатольевич
reep_te1fe3dda,Q1617971,Highlanders F.C.,Highlanders
reep_pc3025211,Q18044076,Higinio Marín Escavy,Higinio Marín
reep_pcc7a0c5f,Q84314298,Higor Gabriel,Higor Gabriel Fernandes Alves
reep_pc8199970,Q63431838,Higor Meritão,Meritão
reep_pdd08544d,Q5760149,Higor Rodrigues Barbosa Leite,Higor Leite
reep_pf437d0ac,Q112124558,Hijran Ali Boyacı,Hijran Ali Boyaci
reep_pf437d0ac,Q112124558,Hijran Ali Boyacı,Hijran Boyacı
reep_pf51b8b29,Q98414404,Hikaru Fujiwara,藤原 光
reep_pe9419f85,Q19973677,Hildeberto Pereira,Berto
reep_pe9419f85,Q19973677,Hildeberto Pereira,Hildeberto José Morgado Pereira
reep_pe32b8d08,Q922291,Hillal Soudani,El Arbi Hillel Soudani
reep_pe32b8d08,Q922291,Hillal Soudani,العربي هلال سوداني‎‎
reep_p68e94f8b,Q101482224,Hilmar Leon Jakobsen,Hilmar Jakobsen
reep_p67b0b82f,Q47369194,Hilmar Árni Halldórsson,Hilmar Halldórsson
reep_p0cae6dd0,Q113227898,Hilmir Rafn Mikaelsson,Hilmir Mikaelsson
reep_p746f6e5a,Q214751,Hilário,Henrique Hilário
reep_pfc8d9151,Q29856188,Hiram Muñoz,Hiram Muñoz Cantú
reep_p07b471ec,Q600968,Hiroki Mizumoto,水本 裕貴
reep_pfd59a353,Q558887,Hiroki Sakai,H. Sakai
reep_p633e08f3,Q97982458,Hisashi Appiah Tawiah,Hisashi Tawiah
reep_pc4dc4e8a,Q713990,Hitoshi Sogahata,曽ヶ端 準
reep_pb080546c,Q56641379,Hjalmar Ekdal,Ekdal
reep_pfebf214a,Q1621338,Hjalte Nørregaard,Hjalte Bo Nörregaard
reep_pfebf214a,Q1621338,Hjalte Nørregaard,Hjalte Bo Nørregaard
reep_p6b1476c7,Q3785984,Hjörtur Hermannsson,H. Hermannsson
reep_p8ecdc962,Q133462748,Hleb Kuchko,Gleb Kuchko
reep_p8ecdc962,Q133462748,Hleb Kuchko,Кучко Глеб Алексеевич
reep_p426e9b84,Q47494519,Hlib Bukhal,Glib Bukhal
reep_p426e9b84,Q47494519,Hlib Bukhal,Бухал Гліб Геннадійович
reep_p24872bc9,Q33100020,Hlib Hrachov,Glib Grachov
reep_p24961123,Q100973539,Hlieb Roŭda,Gleb Rovdo
reep_pad5b4246,Q123905951,Hlynur Freyr Karlsson,Hlynur Karlsson
reep_p9c0c3b5d,Q3785989,Hlynur Magnússon,Hlynur Atli Magnússon
reep_paafc3756,Q62070073,Hmingthanmawia,Hmingthanmawia Ralte
reep_paafc3756,Q62070073,Hmingthanmawia,Valpuia
reep_t0cb484c4,Q949702,Ho Chi Minh City F.C.,Hồ Chí Minh City
reep_te83ea8e5,Q1201894,Hoang Anh Gia Lai F.C.,Hoàng Anh Gia Lai
reep_p604c012b,Q56045107,Hodei Oleaga Alarcia,Hodei Oleaga
reep_t59369150,Q136825574,Hohoe United FC,Hohoe United
reep_p86695b30,Q151278,Holger Badstuber,H. Badstuber
reep_pf9ad3eae,Q21282542,Holneiker Mendes,Mendes
reep_tea2623a2,Q5887006,Holyhead Hotspur F.C.,Holyhead Hotspur
reep_tbe361a38,Q5887222,Holywell Town F.C.,Holywell Town
reep_p9fcfa313,Q64364375,Homam Ahmed,Homam Al-Amin
reep_p9fcfa313,Q64364375,Homam Ahmed,"Homam Al-Amin Mohamed Ahmed, همام الأمين"
reep_pdf75e822,Q26250186,Homer Martínez,Homer Martínez Yepez
reep_p50fce3c3,Q109453021,Hong Chang-beom,Chang-Beom Hong
reep_p5afc07ed,Q497837,Hong Chul,Chul Hong
reep_p5afc07ed,Q497837,Hong Chul,홍철
reep_p7206427b,Q61905360,Hong Hyun-seok,Hyun-seok Hong
reep_p7206427b,Q61905360,Hong Hyun-seok,홍현석
reep_p593d664b,Q488923,Hong Jeong-ho,Jeong-ho Hong
reep_p593d664b,Q488923,Hong Jeong-ho,홍정호
reep_p27bfd19e,Q28089644,Hong Jeong-woon,Jeong-un Hong
reep_te209b7c3,Q55333364,Hong Linh Ha Tinh F.C.,Hồng Lĩnh Hà Tĩnh
reep_pf91e7717,Q110268350,Hong Seok-ju,Seok-ju Hong
reep_p13f1e4f7,Q93748513,Hong Si-hoo,Si-Hoo Hong
reep_p13f1e4f7,Q93748513,Hong Si-hoo,Si-hoo Hong
reep_pd6ec1400,Q107092211,Hong Sung-wook,Sung-Wook Hong
reep_pd6ec1400,Q107092211,Hong Sung-wook,Sung-wook Hong
reep_p65c92476,Q119432414,Hong Uk-hyeon,Uk-hyeon Hong
reep_pb86dd4b2,Q311934,Hong Yong-jo,Yong-jo Hong
reep_p1f0d62c7,Q105706809,Hong Yun-sang,Yun-Sang Hong
reep_p1f0d62c7,Q105706809,Hong Yun-sang,Yun-sang Hong
reep_p9cbd2699,Q15401624,Horacio Orzán Roberto,Horacio Orzán
reep_p00fd1f2a,Q16231928,Horacio Salaberry,Horacio Salaberry Marrero
reep_p6ce5227c,Q126900361,Horacio Torres Martínez,Horacio Torres
reep_p4bec44e9,Q98937753,Hossam Abdelmaguid,Hossam Abdelsalam Abdelmaguid
reep_p0f022c2f,Q24007729,Hossam Kamal,Husam Kamal
reep_p0fdb618d,Q5865783,Hossein Hosseini,Seyed Hossein Hosseini
reep_pdbc15a8f,Q5909088,Hossein Mahini,حسین ماهینی
reep_p897df25b,Q19665062,Hossein Mehraban,حسين مهربان
reep_p71b8ebd1,Q23908833,Hossein Saki,حسين ساکي
reep_p9a0b1d98,Q65967266,Hotman El Kababri,عثمان الكبابري
reep_p7e467589,Q3786979,Hou Sen,Sen Hou
reep_paa2d7d39,Q110344229,Hou Yu,Yu Hou
reep_pa0a5cea4,Q20313246,Houcine Benayada,Houcine  Benayada
reep_t48bffd51,Q1631307,Hougang United FC,Hougang United
reep_p551a5bbf,Q27927442,Houssem Aouar,H. Aouar
reep_pbf5e1416,Q110050615,Houssem Eddine Mrezigue,Houssem Mrezigue
reep_p2b013028,Q107625994,Houssem Eddine Souissi,Houssem Souissi
reep_t962cfd4f,Q328313,Houston Dynamo FC,Houston Dynamo
reep_p14ea96b1,Q10556034,Hoy Phallin,Phallin Hoy
reep_pbda948d7,Q118248218,Hoàng Văn Toản,Van Toan Hoang
reep_pc5240632,Q23762269,Hristo Popadiyn,Hristo Hristov Popadiyn
reep_pf04f36a0,Q109584765,Hristo Yankov Ivanov,Hristo Ivanov
reep_p6deaa7cb,Q1632576,Hrvoje Milić,H. Milić
reep_pe9b2b10e,Q2630054,Hryhoriy Yarmash,Grygoriy Yarmash
reep_p27970a88,Q55695644,Hsu Heng-pin,Heng-pin Hsu
reep_pec575208,Q106782635,Hu Jiali,Jiali Hu
reep_p59406658,Q107481434,Hu Jiaqi,Jiaqi Hu
reep_p172a2403,Q137719070,Hu Jing,Jing Hu
reep_pcbb1ce3e,Q22676907,Hu Jinghang,Jinghang Hu
reep_p190f18cf,Q108169694,Hu Mingtian,Mingtian Hu
reep_p103e749c,Q4501978,Hu Rentian,Rentian Hu
reep_pe827eeae,Q28913370,Hu Ruibao,Ruibao Hu
reep_paa748a53,Q100146365,Hu Xingyu,Xingyu Hu
reep_p60eddc14,Q9329223,Hu Yanqiang,Yanqiang Hu
reep_p77631358,Q28419023,Huang Bowen,Bowen Huang
reep_pb5c570b8,Q65029512,Huang Chuang,Chuang Huang
reep_p292ccb49,Q108346842,Huang Cong,Cong Huang
reep_pc20dd189,Q65030054,Huang Cong,Cong Huang
reep_pe9a419c6,Q107342339,Huang Guangliang,Guangliang Huang
reep_pa0cc191e,Q65030433,Huang Jiahui,Jiahui Huang
reep_p6453e379,Q107342327,Huang Kaizhou,Kaizhou Huang
reep_pcde1f3f2,Q104839467,Huang Lei,Lei Huang
reep_p38586490,Q110495914,Huang Ruifeng,Ruifeng Huang
reep_pe60d0444,Q121462499,Huang Tzu-ming,Tzu-Ming Huang
reep_p3356709b,Q8969290,Huang Xiyang,Xiyang Huang
reep_p10577197,Q25316441,Huang Zhengyu,Zhengyu Huang
reep_pbd7bc606,Q50333740,Huang Zichang,Zichang Huang
reep_p271eaa34,Q110264439,Huang Zihao,Zihao Huang
reep_p51384398,Q131831148,Hubert Graczyk,Graczyk
reep_tcde1e815,Q19473,Huddersfield Town A.F.C.,Huddersfield Town
reep_tcde1e815,Q19473,Huddersfield Town A.F.C.,Huddersfield Town FC
reep_p9db68928,Q17466192,Hudson Rodrigues dos Santos,Húdson
reep_p921ae4a1,Q20048078,Hueglo dos Santos Neris,Hueglo Neris
reep_p921ae4a1,Q20048078,Hueglo dos Santos Neris,Neris
reep_p37305d66,Q19958125,Hugo,Hugo Cabral
reep_p86d1d25a,Q115281157,Hugo Ancajima,Hugo Ancajima Effio
reep_p7a30589d,Q16212191,Hugo Basto,Hugo Pinto Basto
reep_pcf0cd7cf,Q113578056,Hugo Bueno,Bueno
reep_pcf0cd7cf,Q113578056,Hugo Bueno,H.Bueno
reep_pcf0cd7cf,Q113578056,Hugo Bueno,Hugo Bueno López
reep_p0333c3f9,Q123169680,Hugo Buyla,Hugo Buyla Sam
reep_p496f18b0,Q125265093,Hugo Cardoso,Hugo Santos Cardoso
reep_pc56d5815,Q60675805,Hugo Claudio Vallejo Avilés,Hugo Vallejo
reep_pc71a7495,Q121820432,Hugo Cuenca,Hugo Cuenca Martínez
reep_p94ce7e88,Q131412280,Hugo Cunha,Hugo Pires da Cunha
reep_p3536dcb5,Q21480588,Hugo Domingos Gomes,Hugo Gomes
reep_pa9254cb4,Q42332208,Hugo Duro Perales,Hugo Duro
reep_p7b9beb73,Q51746745,Hugo Díaz,Hugo Díaz Rodríguez
reep_p1fe56e0d,Q100602910,Hugo Ekitike,Ekitiké
reep_p3abcca70,Q55078290,Hugo Fernández Martínez,Hugo Fernández
reep_p1f482161,Q86003751,Hugo Figueiredo Pereira,Hugo Figueiredo
reep_pd93bcd73,Q116980831,Hugo Filipe Branco Caeiro,Hugo Caeiro
reep_pcb8e031a,Q2586621,Hugo Fraile,Hugo Fraile Martínez
reep_p0ce98acc,Q109058746,Hugo Félix,Hugo Félix Sequeira
reep_p51cbedbd,Q20048080,Hugo Gomes dos Santos Silva,Jajá
reep_p96ffa9eb,Q5933975,Hugo González,Hugo González Durán
reep_p0f0c0cdf,Q105484215,Hugo Gonçalves Ferreira Neto,Hugo
reep_p167f9da1,Q5934067,Hugo Isaác Rodríguez,Hugo Isaac Rodríguez de la O
reep_p167f9da1,Q5934067,Hugo Isaác Rodríguez,Hugo Rodríguez
reep_pf6f0f558,Q105837420,Hugo Jan Bačkovský,Hugo Bačkovský
reep_p76faedcd,Q83814267,Hugo Javier Martínez,Hugo Martínez
reep_p8b3be64e,Q1907,Hugo Lloris,H. Lloris
reep_p8b3be64e,Q1907,Hugo Lloris,Lloris
reep_p43df5309,Q137950025,"Hugo López (footballer, born 2007)",Hugo Lopez
reep_p43df5309,Q137950025,"Hugo López (footballer, born 2007)",Hugo López
reep_p465317a5,Q1825157,Hugo Mallo,Hugo Mallo Novegil
reep_pacfe3280,Q5934188,Hugo Maximiliano Soria Sánchez,Hugo Soria
reep_pd070b872,Q128893437,Hugo Mella,Hugo Andersson Mella
reep_pd070b872,Q128893437,Hugo Mella,Hugo Jonas Andersson Mella
reep_p9eac5e9a,Q114645552,"Hugo Pérez (footballer, born 2002)",Hugo Pérez
reep_pae908d42,Q137779982,Hugo San Modesto,Hugo San Modesto Valdespino
reep_pd237db0e,Q10298806,Hugo Teixeira Santos,Hugo
reep_p5c79e89a,Q111721684,Hugo Toro,Hugo Toro Mansilla
reep_p04a97626,Q2320501,Hugo Vieira,Hugo
reep_pb6042fae,Q5934896,Hui Jiakang,Jiakang Hui
reep_p8ad74007,Q134545921,Huidrom Thoi Singh,Huidrom Singh
reep_p15c08ddc,Q62393063,Hul Kimhuy,Kimhuy Hul
reep_t7451405c,Q19477,Hull City A.F.C.,Hull City
reep_t342105de,Q104865899,Huma F.C.,Huma
reep_p7c87201a,Q3787591,Humberto Osorio Botello,Humberto Osorio
reep_p7c87201a,Q3787591,Humberto Osorio Botello,Humberto Segundo Osorio Botello
reep_t702a25ba,Q5940588,Hume City FC,Hume City
reep_p6abfbf81,Q66817709,Hung Tzu-kuei,Tzu-Kuei Hung
reep_t179e8c9e,Q9176152,Huntly F.C.,Huntly
reep_pdd8104c2,Q108030253,Huo Liang,Liang Huo
reep_p9c5e5f36,Q135909229,Huo Shenping,Shenping Huo
reep_t2028997d,Q288544,Hurriya SC,Hurriya
reep_p653fc9ba,Q88969536,Husniddin Aliqulov,Khusniddin Alikulov
reep_p6c2ed458,Q79351620,Hussain Mahdi,Hussain Mahdi Sadeq
reep_p4df6f3a8,Q128210246,Hussein Hassan,Hussein Hasan
reep_p49734163,Q22687521,Hussein Sayed,Hussein Al Sayed
reep_p1d78952a,Q66092380,Hussein Zein,Hussein Al Zein
reep_ta9b3ce0c,Q1532185,Hutteen SC,Hutteen
reep_paf5be4f0,Q19560797,Huỳnh Tuấn Linh,Tuan Linh Huynh
reep_p8dec1509,Q30079512,Huỳnh Tấn Sinh,Tan Sinh Huynh
reep_p9a2b9e98,Q27953241,Hwang Byeong-geun,Byeong-keun Hwang
reep_p9a2b9e98,Q27953241,Hwang Byeong-geun,황병근
reep_p683a6912,Q131547941,Hwang Eun-chong,Eun-chong Hwang
reep_pbe504e94,Q18551518,Hwang Hee-chan,Hee Chan
reep_pbe504e94,Q18551518,Hwang Hee-chan,Hee-Chan Hwang
reep_pbe504e94,Q18551518,Hwang Hee-chan,Hee-chan Hwang
reep_pbe504e94,Q18551518,Hwang Hee-chan,Hwang
reep_pbe504e94,Q18551518,Hwang Hee-chan,황희찬
reep_pe0539cb6,Q27952041,Hwang Hyun-soo,Hyun-soo Hwang
reep_p81cc68a2,Q10509374,Hwang Il-su,Il-su Hwang
reep_pd2a6598e,Q19603924,Hwang In-beom,In-Beom Hwang
reep_pd2a6598e,Q19603924,Hwang In-beom,In-beom Hwang
reep_pd2a6598e,Q19603924,Hwang In-beom,황인범
reep_pec4360cc,Q31179646,Hwang In-jae,In-Jae Hwang
reep_pec4360cc,Q31179646,Hwang In-jae,In-jae Hwang
reep_pec4360cc,Q31179646,Hwang In-jae,황인재
reep_p7b0b4afd,Q119432466,Hwang In-taek,In-taek Hwang
reep_pfa59aa77,Q115774000,Hwang Jae-hwan,Jae-Hwan Hwang
reep_pfa59aa77,Q115774000,Hwang Jae-hwan,Jae-hwan Hwang
reep_pfa59aa77,Q115774000,Hwang Jae-hwan,황재환
reep_pe02ba55a,Q119217681,Hwang Jae-won,Jae-Won Hwang
reep_pe02ba55a,Q119217681,Hwang Jae-won,Jae-won Hwang
reep_pa04d9b10,Q133826362,Hwang Jae-yun,Jae-yun Hwang
reep_p885c7034,Q28700017,Hwang Ki-wook,Ki-Wook Hwang
reep_pb4fa7a68,Q20978202,Hwang Mun-ki,Mun-Ki Hwang
reep_pb4fa7a68,Q20978202,Hwang Mun-ki,Mun-ki Hwang
reep_p14f05e4c,Q623387,Hwang Seok-ho,Seok-Ho Hwang
reep_p14f05e4c,Q623387,Hwang Seok-ho,Seok-ho Hwang
reep_p14f05e4c,Q623387,Hwang Seok-ho,황석호
reep_p64e2e9e7,Q30075023,Hwang Soon-Min,Soon-min Hwang
reep_p0452cc57,Q58176030,Hwang Tae-hyeon,Tae-hyeon Hwang
reep_p8b949605,Q14320553,Hwang Ui-jo,Ui-jo
reep_p8b949605,Q14320553,Hwang Ui-jo,Ui-jo Hwang
reep_p8b949605,Q14320553,Hwang Ui-jo,황의조
reep_p8a44f464,Q127161605,Hyan Carvalho Machado Silva,Hyan
reep_p5bd50276,Q22974677,Hygor Cleber Garcia Silva,Hygor
reep_p5bd50276,Q22974677,Hygor Cleber Garcia Silva,Hygor Garcia Silva
reep_pc8d0db73,Q110994532,Hyon Rio,Rio Hyon
reep_p22ce60aa,Q19958146,Hyoran Kauê Dalmoro,Hyoran
reep_tdf415ef6,Q605100,Hyères FC,Hyères
reep_p5d53efa5,Q107863326,Hákon Valdimarsson,Hákon Rafn Valdimarsson
reep_p5d53efa5,Q107863326,Hákon Valdimarsson,Valdimarsson
reep_p367f443b,Q109240476,Håkon Hammer,Håkon Butli Hammer
reep_p841219fc,Q125377801,Håkon Singsdal Volden,Håkon Volden
reep_p709fd484,Q113574735,Håvar Grøntvedt Jenssen,Håvar Jenssen
reep_p1c851cb1,Q313936,Håvard Nordtveit,H. Nordtveit
reep_pa2f9b4b7,Q26405429,Héber,Heber Santos
reep_p10a436f0,Q5905990,Héctor Antonio Urrego,Héctor Antonio Urrego Hurtado
reep_p10a436f0,Q5905990,Héctor Antonio Urrego,Héctor Urrego
reep_p878bb8ec,Q14947422,Héctor Bellerín,Bellerín
reep_p9d8707a0,Q941296,Héctor Canteiros,Héctor Canteros
reep_p9d8707a0,Q941296,Héctor Canteiros,Héctor Miguel Canteros
reep_p675e6dd5,Q47067639,Héctor Cayetano Villalba,Héctor Villalba
reep_pb0296589,Q116685318,Héctor Espínola,Héctor Espínola Varela
reep_p8874170a,Q17153525,Héctor Hernández Marrero,Héctor Hernández
reep_p8874170a,Q17153525,Héctor Hernández Marrero,Héctor José Hernández Marrero
reep_p83a88045,Q20871407,Héctor Hernández Ortega,Héctor
reep_p83a88045,Q20871407,Héctor Hernández Ortega,Héctor Hernández
reep_p3fe68f38,Q119454602,Héctor Holguín,Héctor Holguín Pérez
reep_p4b833aa7,Q123464973,Héctor Ríos Coronado,Héctor Ríos
reep_pf075fe79,Q117599998,Héctor Uribe,Héctor Uribe Guevara
reep_pf075fe79,Q117599998,Héctor Uribe,Héctor Yael Uribe Guevara
reep_pf075fe79,Q117599998,Héctor Uribe,Yael Uribe
reep_p1e28e698,Q2792205,Héctor Yuste,Héctor Yuste Canton
reep_p0e9777b4,Q5964146,Hélder Costa,Costa
reep_p0e9777b4,Q5964146,Hélder Costa,Hélder Wander Sousa de Azevedo e Costa
reep_pfde959db,Q132178662,Hélder Gomes Maciel,Hélder Maciel
reep_pa4369956,Q21621291,Hélder José Castro Ferreira,Hélder Ferreira
reep_p499981fa,Q5964151,Hélder Lopes,Hélder Oliveira Lopes
reep_p37fd67ed,Q114350045,Hélder Morim,Hélder Gomes Morim
reep_p0c154ef1,Q3788143,Hélder Silva Santos,Hélder Santos
reep_p11a9859f,Q2067333,Héldon Ramos,Héldon
reep_p11a9859f,Q2067333,Héldon Ramos,Héldon Augusto Almeida-Bradley Ramos
reep_p37572a0f,Q107400159,Hélio Cunha Borges,Hélio Borges
reep_p327ec5de,Q5964203,Hélio José de Souza Gonçalves,Hélio
reep_p2c24276b,Q58436335,Hélio Júnio Nunes de Castro,Helinho
reep_p78ab73f2,Q20873412,Hélio Monteiro Batista,Hélio
reep_t5ddad18d,Q11963,Hércules CF,Hércules
reep_pbedf4155,Q60218139,Hêndrio Araújo,Hêndrio
reep_p858a67e6,Q939662,Hólmar Örn Eyjólfsson,H. Eyjólfsson
reep_pea8cd202,Q17993412,Hólmbert Friðjónsson,Holmbert Fridjonsson
reep_pea8cd202,Q17993412,Hólmbert Friðjónsson,Hólmbert Aron Briem Friðjónsson
reep_pea8cd202,Q17993412,Hólmbert Friðjónsson,Hólmbert Aron Fridjónsson
reep_p5b32fa27,Q3788202,Hörður Björgvin Magnússon,H. Magnússon
reep_p5b32fa27,Q3788202,Hörður Björgvin Magnússon,Hördur Magnússon
reep_p5b32fa27,Q3788202,Hörður Björgvin Magnússon,Hörður Magnússon
reep_p928a96ab,Q70754318,Hörður Ingi Gunnarsson,Hördur Ingi Gunnarsson
reep_p928a96ab,Q70754318,Hörður Ingi Gunnarsson,Hörður Gunnarsson
reep_pf43c2748,Q19310540,Hüseyin Altuğ Taş,Altug Tas
reep_pad003c8c,Q41331516,Hüseyin Altıntaş,Hüseyin Altintas
reep_p7e51627c,Q126039353,Hüseyin Aybars Tüfekci,Aybars Tüfekci
reep_p2a3f77b6,Q123202893,Hüseyin Eray Karataş,Eray Karatas
reep_p2a3f77b6,Q123202893,Hüseyin Eray Karataş,Eray Karataş
reep_p650e5b7a,Q106862095,Hüseyin Furkan Uslu,Furkan Uslu
reep_pe180ad49,Q97207942,Hüseyin Yılmaz,Hüseyin Yilmaz
reep_pfe178b47,Q136565489,Hıfsullah İsmail Erdoğan,Ismail Erdogan
reep_p3f07a2fc,Q29310793,Hồ Minh Dĩ,Minh Di Ho
reep_pdc5f649b,Q110732489,Hồ Thanh Minh,Thanh Minh Ho
reep_pe05613be,Q50820212,Hồ Tấn Tài,Tan Tai Ho
reep_p3c0a7799,Q118198776,Hồ Văn Cường,Van Cuong Ho
reep_p5f8e9383,Q116817272,I Made Tito Wiratama,I Tito Wiratama
reep_t294ecaa7,Q754339,IF Brommapojkarna,Idrottsföreningen  Brommapojkarna
reep_t48e74c5c,Q211753,IF Elfsborg,Idrottsföreningen Elfsborg
reep_t420f22dc,Q201567,IFK Göteborg,Idrottsföreningen Kamraterna Göteborg
reep_t94521371,Q1471336,IK Sirius FK,IK Sirius
reep_tced2da7c,Q737947,IK Start,Idrettsklubben Start
reep_p65110baa,Q65030511,Iago,Iago Reis
reep_pa88beaa2,Q55281318,Iago Amaral Borduchi,Iago
reep_p587ae6b1,Q26704655,Iago Angelo Dias,Iago Dias
reep_p0f020f25,Q66642693,Iago Antônio Silva Santos,Iago
reep_pa528c8fa,Q131756232,Iago Barreiros Núñez,Iago Barreiros
reep_pac141bca,Q10554651,Iago Díaz Fernández,Iago Díaz
reep_pe7af83a3,Q439282,Iago Falque,Iago Falqué Silva
reep_p052113e2,Q658140,Iago Herrerín,Iago Herrerín Buisán
reep_pf05d1c9c,Q19958149,Iago Maidana,Iago Maidana Martins
reep_p3f6c8b13,Q48556822,Iago Sampaio Silva,Iago
reep_p82fe9116,Q135919335,Iago Siqueira,Iago Siqueira Augusto
reep_pe9b05b16,Q27989328,Ian Escobar,Ian Escobar Ibáñez
reep_p03ed33eb,Q110509267,Ian Garrett,Ian Blount Garrett
reep_p18a5237c,Q20978028,Ian González Nieto,Ian González
reep_p12194395,Q111734530,Ian Lawrence,Ian Lawrence Escoe
reep_p0f2ed67f,Q69495231,Ian Maatsen,Maatsen
reep_pd8f933fe,Q60884779,Ian Poveda,Ian Carlo Poveda
reep_pd8f933fe,Q60884779,Ian Poveda,Ian Poveda-Ocampo
reep_pd8f933fe,Q60884779,Ian Poveda,Poveda
reep_pd8f933fe,Q60884779,Ian Poveda,Poveda-Ocampo
reep_pe0962f5c,Q124737092,Ian Puleio,Ian Puleio Araya
reep_p602b6f08,Q29877016,Ian Smith,Ian Smith Quirós
reep_p5d70a068,Q44072645,Ian Soler Pino,Ian Soler
reep_p5d70a068,Q44072645,Ian Soler Pino,Ían Pino
reep_p5d70a068,Q44072645,Ian Soler Pino,Ían Pino Soler
reep_p5d70a068,Q44072645,Ian Soler Pino,Ían Soler
reep_pf25ad7ea,Q124658946,Ian Wisdom,Ian Wisdom Pestana
reep_p45399f05,Q17045723,Ianis Hagi,I. Hagi
reep_p733aedca,Q42325958,Ianis Stoica,Ianis Ilie Stoica
reep_p0d8a3549,Q124478453,Ianson,Ianson Acosta Soares
reep_p41cfe0f6,Q99912681,Iasonas Pikis,Ιάσωνας Πικής
reep_p2b128db4,Q136763194,Ibai Aguirre,Ibai Aguirre Basurco
reep_pf3c4afb8,Q194700,Ibai Gómez,Ibai Gómez Pérez
reep_pfd4a4600,Q125161904,Ibaider Garriz,Ibaider Garriz Mendaza
reep_pa01079fa,Q18811452,Iban Salvador,Iván Salvador Edú
reep_pa0bd0242,Q28811978,Ibrahim Abdelhalim Masoud,Ibrahim Abdelhalim
reep_pa0bd0242,Q28811978,Ibrahim Abdelhalim Masoud,Ibrahim Masoud
reep_p1e6aeafd,Q25922787,Ibrahim Aden Warsama,Warsama Ibrahim Aden
reep_p76d7657f,Q165014,Ibrahim Afellay,I. Afellay
reep_p401b9c98,Q77967628,Ibrahim Alhassan Adamu,Adamu Alhassan
reep_p4d58b54c,Q18016147,Ibrahim Amadou,I. Amadou
reep_p77703221,Q45936149,Ibrahim Bayesh,Ibrahim Bayesh Kamil Al Kaabawi
reep_p72d7c105,Q16801583,Ibrahim Brik,Ibrahim El Ansri
reep_p9eff5715,Q115381211,Ibrahim Covi,Ibrahim Janis Covi
reep_p5b5780c8,Q20740983,Ibrahim Hassan,Hassan Hassan
reep_pc12b106c,Q112653340,Ibrahim Hesar,Ibrahim Fares Hesar
reep_pa8034f73,Q85881444,Ibrahim Junior Kuribara,Ibrahim Kuribara
reep_p6b259172,Q65557182,Ibrahim Keita,Ibrahim Div-Keïta
reep_p32a98627,Q60040613,Ibrahim Koneh,Ibra Koneh
reep_p392e38ae,Q47465667,Ibrahim Mahnashi,Ibrahim Mohannashi
reep_p24b38869,Q66743508,Ibrahim Mirza Aral,İbrahim Aral
reep_p30986c84,Q50280984,Ibrahim Nasser,Ibrahim Nasser Kala
reep_p07df312e,Q10299699,Ibrahim Olanrewaju,Ibrahim Obayomi
reep_pabb9d779,Q117350353,Ibrahim Osman,I.Osman
reep_p54af2d77,Q106617944,Ibrahim Qadirzada,İbrahim Qədirzadə
reep_p4e7f89bf,Q123203666,Ibrahim Sabrah,"Ibrahim Mohammad Abdallah Sabra, إبراهيم صبرة"
reep_p4e7f89bf,Q123203666,Ibrahim Sabrah,Ibrahim Sabra
reep_p24752da4,Q106173160,Ibrahim Sadeh,Ibrahim Saadeh
reep_p8b4b21de,Q27832634,Ibrahim Sangaré,I. Sangaré
reep_p8b4b21de,Q27832634,Ibrahim Sangaré,Sangaré
reep_p160027a0,Q18982945,Ibrahim Touré,Ibrahima Touré
reep_p6281e6cd,Q725841,Ibrahim Yattara,Ibrahima Yattara
reep_p926d0419,Q12181772,Ibrahim Zaid,Ibrahim Zaid Al Malki
reep_p926d0419,Q12181772,Ibrahim Zaid,Ibrahim Zaied
reep_peae6eaf8,Q30139391,Ibrahima Bah,Ibrahima Sory Bah
reep_p9a3fda4b,Q105892434,Ibrahima Breze Fofana,Ibrahima Fofana
reep_p89c10342,Q56732531,Ibrahima Diallo,Diallo
reep_p9870f2cf,Q30301454,Ibrahima Konaté,I. Konaté
reep_p9870f2cf,Q30301454,Ibrahima Konaté,Konaté
reep_p59b7f3de,Q16236388,Ibrahima Mame N'Diaye,Ibrahima Ndiaye
reep_p0e3b35d2,Q30217457,Ibrahima Niane,I. Niane
reep_p149b8981,Q113515016,Ibrahima Sory Bangoura,Ibrahima Bangoura
reep_pc1f3c3f2,Q23541212,Ibrahima Sory Sankhon,Ibrahima Sankhon
reep_pd5db4e2b,Q720879,Ibrahima Traoré,I. Traoré
reep_p2ce0f1a7,Q128210255,Ibrohim Ibrohimov,Ibrokhim Ibrokhimov
reep_p6fc81f87,Q74054804,Ibroihim Djoudja,Ibroihim Youssouf
reep_p46e1a664,Q18637223,Ibsen Castro,Ibsen Castro Avelar
reep_pf177d380,Q32979713,Ibson Pereira de Melo,Ibson Melo
reep_p0b87b22a,Q78363042,Idan Cohen,עידן כהן
reep_p134d2fb7,Q112988033,Idan Ocran,Ocran Idan
